"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Ecuador","ECU","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3210407257239","37.922730036238","37.5244193467518","37.126108657266","36.7277979677802","36.4965112901097","36.2615621633219","36.022950587417","35.7806765623948","35.5347400882552","35.2851411649982","35.0318797926242","34.7749559711328","34.5143697005241","34.2501209807979","33.9822098119547","33.7106361939941","33.4354001269164","33.0601479676969","32.5434610288684","32.0581148271567","31.5674128787789","30.9394232888538","","",
"Egypt, Arab Rep.","EGY","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.5591638391297","64.521290593942","64.4827157182631","64.4434392120931","64.887273495821","65.3323817719587","65.7787640405064","66.2264203014639","66.6753505548314","67.1255548006088","67.577033038796","68.0297852693932","68.4838114924003","68.9391117078173","69.395685915644","69.8535341158808","70.3126563085276","70.7730524935842","71.3299412466933","71.9831447039379","72.6383752320372","72.6383752320372","72.6383752320372","","",
"Euro area","EMU","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.5708569561412","94.6516593066427","94.7324616571442","94.7761010197432","94.9057357996673","95.0357102616223","95.1660232997288","95.2966738081069","95.4276606808771","95.5589828121596","95.6906390960748","95.8226284267431","95.9549496982848","96.0876018048201","96.2205836404695","96.4154707766121","96.6109351004889","96.8069766120999","97.003595311445","97.1401074471525","97.336998037094","97.5338886270356","97.7307792169771","","",
"Ethiopia","ETH","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1529509911406","12.3103824401275","12.4233968496431","12.5364112591587","12.7879874834269","13.0420396274856","13.2985676913347","13.5575716749744","13.8190515784045","14.0830074016252","14.3494391446363","14.6183468074379","14.8897303900299","15.1635898924124","15.4399253145855","15.718736656549","16.000023918303","16.2837870998476","16.5700262011825","16.858741222308","17.149932163224","17.4435990239304","17.4435990239304","","",
"European Union","EUU","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.7515370025849","41.7515370025849","41.7515370025849","41.9436745535362","42.1358121044874","42.3279496554387","42.3871115009995","42.4450715792052","42.5018298900559","42.5573864335516","42.6117412096921","42.6648942184776","42.716845459908","42.7675949339834","42.8171426407036","42.8654885800688","42.9126327520789","42.9585751567339","43.0033157940339","43.0468546639788","42.9546672865062","42.8137206232829","42.6727739600597","","",
"France","FRA","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.8833105764085","98.8833105764085","98.8833105764085","98.8833105764085","98.8833105764085","98.8833105764085","98.8833105764085","98.8943680785401","98.9054255806717","98.9164830828033","98.9275405849349","98.9385980870665","98.949655589198","98.9557986459378","98.9557986459378","98.9557986459378","98.9557986459378","98.9557986459378","98.9557986459378","98.9557986459378","98.9557986459378","98.9557986459378","98.9557986459378","","",
"Georgia","GEO","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.8689068621328","30.0823960156092","29.2935746904","28.4587694860104","27.6791741680661","26.8962419285944","26.1099727675955","25.3203666850696","24.5274236810165","23.7311437554362","22.9315269083291","22.1285731396946","21.3222824495329","20.5126548378441","19.6528428411635","18.7876514861641","17.9170698863961","17.0410871554095","16.1596924067546","15.2728747539816","14.4928992706277","14.2445281795949","14.1417058863372","","",
"Ghana","GHA","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.86761884270932","5.89216674887413","6.33832015514511","6.7786847491374","7.21326053085057","7.64204750028506","8.06504565744046","8.48225500231717","8.8936755349148","9.29930725523371","9.69915016327367","10.0932042590346","10.4814695425168","10.86394601372","11.2406336726444","11.6115325192898","11.9766425536565","12.3359637757441","12.6894961855528","13.0372397830828","13.3791945683337","13.7153605413059","14.045737701999","","",
"Gibraltar","GIB","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.4250749602531","28.1342040971071","27.8433332339611","27.5524623708151","27.2615915076692","27.8564945140094","28.4060238681392","28.9101795700584","29.3689616197668","29.7823700172649","30.1504047625525","30.4730658556296","30.7503532964958","30.9822670851518","31.1688072215974","31.3099737058323","31.4057665378565","31.4561857176703","31.4612312452736","31.4209031206664","31.3352013438484","31.2041259148201","31.0276768335812","","",
"Guinea-Bissau","GNB","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.95743282531072","5.60542465559966","6.25341648588887","6.90140831617812","7.54940014646733","8.26757780863934","8.99685164525129","9.73722165630295","10.4886878417943","11.251250201725","12.0249087360957","12.8096634449061","13.6055143281561","14.4124613858456","15.230504617975","16.0596440245441","16.8998796055526","17.7512113610011","18.6136392908892","19.4871633952171","20.3717836739842","21.2675001271915","21.2675001271915","","",
"Equatorial Guinea","GNQ","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.3870189907891","85.9417183921905","86.4964177935919","87.0511171949934","87.605816596395","88.1605159977964","88.7152153991979","89.2699148005993","89.824614202001","90.3793136034024","90.9340130048038","91.4887124062053","92.0434118076067","92.5981112090083","93.1528106104098","93.7433509060141","94.3446066726225","94.9458624392312","95.5471182058396","96.148373972448","96.7496297390564","97.3508855056648","97.3508855056648","","",
"Grenada","GRD","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.2598781665782","42.7733980690267","42.2869179714751","41.8004378739236","41.4177778489599","41.0326728198491","40.6451227865916","40.2551277491875","39.8626877076365","39.4678026619389","39.0704726120946","38.6706975581036","38.2684774999658","37.8638124376814","37.4567023712502","37.0471473006723","36.6351472259477","36.2207021470766","35.8038120640586","35.3844769768939","34.9626968855824","34.5384717901243","34.1118016905194","","",
"High income","HIC","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.0715091252505","89.1753368040037","89.3108911087773","89.4529042628868","89.6747522069534","89.8959644891133","90.1076311271638","90.3353038877089","90.5638056306314","90.8208818123467","91.0751576387357","91.3293116013638","91.5841343099574","91.8436224047193","92.1195831921248","92.3808383708159","92.6248372856471","92.8384772478501","93.0181236911445","93.132483553815","93.2158866400574","93.2863755213466","93.2479077068695","","",
"Hong Kong SAR, China","HKG","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.2080028288633","75.2080028288633","75.2080028288633","75.2080028288633","75.1948461593787","75.1816894898941","75.1685328204095","75.1553761509249","75.1422194814403","75.1290628119557","75.115906142471","75.1027494729864","75.0895928035018","75.0764361340172","77.6403734679326","80.2043049698876","82.7682306398815","85.3321504779141","87.8960644839846","90.4599726580949","93.0238750002439","95.6008898497625","96.5041739894552","","",
"Honduras","HND","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.0907148095386","38.3225447756744","38.5549921353492","38.7880568885633","39.0217390353165","39.1057057293173","39.1897017364696","39.2737270567735","39.3577816902289","39.4418656368358","39.5259788965941","39.6101214695041","39.6942933555654","39.7784945547784","39.8627250671429","39.9469848926588","40.0312740313262","40.1155924831451","40.1999402481156","40.2843173262376","40.368723717511","40.453159421936","40.4608873406212","","",
"Heavily indebted poor countries (HIPC)","HPC","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.1044524412114","89.1044524412114","89.0249619730955","88.9454285569546","88.8658521927888","88.786232880598","88.7065706203823","88.6268654121418","88.5471172558762","88.4673261515858","88.3874920992704","88.3076150989302","88.2276951505649","88.1477322541748","88.0677264097597","88.0868081004315","88.1058897911033","88.124971481775","88.124971481775","88.124971481775","88.124971481775","88.124971481775","","","",
"Haiti","HTI","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.7608978119914","66.5380695048707","66.3152411977501","66.0924128906293","67.6122133027084","69.1578695485984","70.7293816283","72.3267495418118","73.9499732891344","75.5990528702688","77.2739882852132","78.9747795339685","80.7014266165348","82.4539295329127","84.2322882831007","86.0365028670997","87.8665732849103","89.9568186448686","90.5474511286578","90.5474511286578","90.5474511286578","90.5474511286578","90.5474511286578","","",
"IBRD only","IBD","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA only","IDX","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.870030716713","21.6453618111122","22.6206211285336","23.6097079015655","24.6126221302085","25.2700437022166","25.9351052211274","26.8436237676604","27.7702663023469","28.7151962917277","29.6785772023436","30.6605725007351","31.6613456534436","32.6810601270099","33.7198793879749","34.7779669028793","35.8554861382636","36.9526005606694","38.0694736366375","39.2062688327086","40.3631496154233","41.540279451323","42.7378218069485","","",
"Not classified","INX","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.0278463306048","50.1424773046381","52.2593242303495","54.3717136382574","56.4796455283603","58.5831199006598","60.8701059061272","63.1656934595502","65.4698364237354","67.7824886614873","70.1036040356104","72.4331364089114","74.7710396441946","77.1172676042646","79.4717741519281","81.8345131499895","83.7528622843275","83.9241562923088","84.0948714879006","84.345493632993","84.5961157780855","84.846737923178","84.846737923178","","",
"Iran, Islamic Rep.","IRN","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.5507427851348","81.8469582861067","82.1431737870786","82.4393892880505","82.7356047890225","82.4358281783459","82.1360515676695","81.836274956993","81.5364983463166","81.2367217356401","80.9369451249637","80.6371685142872","80.3373919036109","80.0376152929343","79.7683301108294","79.4990449287243","79.2297597466193","78.9604745645142","78.4595247349451","77.8940240518681","77.3285233687913","76.7630226857142","76.1975220026374","","",
"Iraq","IRQ","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7070180763795","27.352097186371","27.9971762963625","28.642255406354","29.2873345163455","30.1525499952659","31.0472308539713","31.972184990096","32.9282203012749","33.9161446851422","34.9367660393325","35.9908922614805","37.0793312492204","39.0036116283611","41.0019844182569","43.0706648706408","45.2057071697815","47.4175025570493","49.5074735859839","51.1870519543793","52.9016070628011","53.7906520551312","54.678682332021","","",
"Iceland","ISL","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.3402478433141","81.0455495823341","81.7533940634862","82.4637812867702","83.1767112521866","83.892183959735","84.6101994094156","85.3307576012281","86.053858535173","86.7795022112499","87.5076886294588","88.2384177898","88.9716896922733","89.7075043368785","90.4458617236161","91.1867618524858","91.9302047234876","92.6761903366213","93.4247186918874","94.1757897892856","94.9294036288156","95.685560210478","96.4442595342726","","",
"Italy","ITA","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.3585269606281","79.3585269606281","79.3585269606281","79.3585269606281","79.3621577571769","79.3657885537256","79.3694193502744","79.3730501468231","79.3766809433719","79.3803117399206","79.3839425364694","79.3875733330181","79.3912041295669","79.3948349261156","79.3984657226644","79.4020965192131","79.4057273157619","79.4093581123106","79.4093581123106","79.4093581123106","79.4093581123106","79.4093581123106","79.4093581123106","","",
"Jamaica","JAM","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jordan","JOR","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.3800288843669","83.3622973967309","83.392230900753","83.4069727268103","83.433617030107","83.4946165609612","83.5555825592185","83.6165150248789","83.6774139579424","83.7382793584089","83.7991112262786","83.8599095615513","83.9206743642271","83.981405634306","84.042103371788","84.102767576673","84.1633982489611","84.2239953886523","84.2845589957466","84.345089070244","84.4055856121444","84.4055856121444","84.4055856121444","","",
"Japan","JPN","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.927631548015","89.8332097519933","89.5804720241613","89.2417640098824","88.903934101373","88.5754710341465","88.2478216504713","87.9209862028347","87.5949649437236","87.2697581256251","86.9453660010265","86.6217888224148","86.2990268422772","85.9770803131009","85.6559494873729","85.3356346175803","85.0161359562104","84.6974537557501","84.6098963157514","84.5223388757527","84.434781435754","84.3472239957553","84.2596665557566","","",
"Kenya","KEN","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2930017178421","20.5902386325282","21.0171798501737","21.4478125533456","21.882136742044","22.3201524162688","22.76185957602","23.2072582212977","23.5088103792162","23.8122980278222","24.1177211671157","24.4250797970966","24.734373917765","25.0456035291208","25.3587686311642","25.673869223895","25.9909053073132","26.3098768814188","26.6307839462119","26.9536265016925","27.2784045478606","27.6051180847161","27.9337671122591","","",
"Kyrgyz Republic","KGZ","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.5049892139484","77.7698934687499","78.1263193793529","78.4805314552003","78.8325296962923","79.2761535521261","79.7183873892666","80.1592233368261","80.5986535239167","81.0366700796507","81.4732651331405","81.9084308134984","82.3421592498364","82.774442571267","83.2052729069026","83.6346423858551","84.062543137237","84.4889672901605","84.9139069737381","85.3373543170818","85.7593014493039","86.007798516979","86.2562955846542","","",
"Cambodia","KHM","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.3170283214722","28.6823518804705","30.0548787417586","30.7255542685974","31.3994920118735","32.0766919715868","32.7571541477374","33.440878540325","34.1278651493499","34.818113974812","35.5116250167112","36.2083982750479","36.9084337498215","37.6117314410324","38.3182913486805","39.0281134727655","39.7819545244576","40.6389071524165","41.4998736639548","42.3648540590723","43.233848337769","44.106856500045","44.7023063587451","","",
"Kiribati","KIR","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3359588453572","22.7258045160324","23.1156501867078","23.5054958573829","23.8953415280581","24.2263879890756","24.557434450093","24.8884809111105","24.9022285687998","24.9076461222508","24.9047335714633","24.8934909164373","24.873918157173","24.8460152936702","24.8097823259289","24.7652192539495","24.7123260777313","24.6511027972749","24.58154941258","24.5036659236466","24.417452330475","24.3229086330648","24.5956443644132","","",
"St. Kitts and Nevis","KNA","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9983608985035","99.9983608985035","99.9983608985035","99.9983608985035","99.9983751103662","99.9983893222289","99.9984035340916","99.9984177459543","99.998431957817","99.9984461696797","99.9984603815423","99.998474593405","99.9984888052677","99.9985030171304","99.9985172289931","99.9985314408558","99.9985456527185","99.9985598645811","99.9985740764438","99.9985882883065","99.9986025001692","99.9986167120319","99.9986309238946","","",
"Latin America & Caribbean (excluding high income)","LAC","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.8673014918587","47.1623309553742","48.0070986449851","48.851866334596","49.6966340242069","50.6480534869956","51.6030381841845","52.5615881157739","53.5237032817637","54.4893836821542","55.4586293169451","56.4314401861364","57.4078162897284","58.3877576277209","59.3712642001137","60.3583360069072","61.3489730481011","62.343175323696","63.340942833691","63.3336433009871","63.3336433009871","63.3336433009871","63.3336433009871","","",
"Lebanon","LBN","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.9717732302528","32.2085852935479","32.4317543377681","33.0741770836812","33.7895686722102","34.5132638633313","35.2464467472722","35.9871778902785","36.736459304005","37.5000814811867","38.2764386605807","39.0810736574407","40.0987478667874","41.1317171334288","42.1811739727183","43.2446217794346","44.3039657296572","45.3395060079679","46.3921892078969","47.4549977446624","48.3997249080182","49.3977073874146","50.074090016418","","",
"Least developed countries: UN classification","LDC","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7227915564396","26.7270206255917","26.7400443000967","26.9038995095152","27.1884191890162","27.5487732469269","27.995037441489","28.4980464133387","28.9217964423022","29.2346458912529","29.5407364620794","29.5343338545625","29.6455881256468","29.6471705306526","29.6158728099153","29.7920396550022","30.001389902889","30.2307040966584","30.4422888616427","30.7343084519945","30.8419162604689","32.9416915904633","33.0145838272491","","",
"Liechtenstein","LIE","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
